timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/11 12:14:42.740, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.740, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.750, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.750, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.750, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.750, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.760, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.760, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.761, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.761, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.771, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.771, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.771, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.771, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.781, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.781, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.781, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.781, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.791, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.791, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.791, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.791, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.801, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.801, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.802, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.802, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.812, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.812, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.812, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.812, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.822, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.822, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.822, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.822, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.832, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.832, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.832, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.832, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.842, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.842, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.842, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.843, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.853, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.853, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.853, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.853, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.863, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.863, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.863, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.863, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.873, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.873, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.873, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.873, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.883, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.883, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.883, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.883, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.894, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.894, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.894, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.894, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.904, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.904, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.904, 2, 40960, 575, 17911, 22473
2022/11/11 12:14:42.904, 3, 40960, 575, 38185, 2199
2022/11/11 12:14:42.914, 0, 40960, 575, 12405, 27979
2022/11/11 12:14:42.914, 1, 40960, 575, 27295, 13089
2022/11/11 12:14:42.914, 2, 40960, 575, 17911, 22473
