timestamp, index, memory.total [MiB], memory.reserved [MiB], memory.free [MiB], memory.used [MiB]
2022/11/11 12:25:12.338, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.338, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.338, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.348, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.348, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.348, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.348, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.359, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.359, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.359, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.359, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.369, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.369, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.369, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.369, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.379, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.379, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.379, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.379, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.389, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.389, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.389, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.389, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.399, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.399, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.399, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.399, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.409, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.410, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.410, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.410, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.420, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.420, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.420, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.420, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.430, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.430, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.430, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.430, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.440, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.440, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.440, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.440, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.450, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.450, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.450, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.450, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.460, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.460, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.460, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.460, 3, 40960, 575, 38185, 2199
2022/11/11 12:25:12.471, 0, 40960, 575, 12405, 27979
2022/11/11 12:25:12.471, 1, 40960, 575, 27295, 13089
2022/11/11 12:25:12.471, 2, 40960, 575, 17911, 22473
2022/11/11 12:25:12.471, 3, 40960, 575, 38185, 2199
